GeneID	MeanExpLev	Period	Phase	Beta	pMMC-Beta
HanXRQChr01g0023391	6.8397E+01	2.4900E+01	5.7270E+00	2.7367E+00	1.3036E-02
HanXRQChr09g0256641	1.3644E+01	2.3200E+01	5.3360E+00	2.5670E+00	1.3036E-02
HanXRQChr09g0254141	7.4203E+01	2.2800E+01	2.5080E+00	7.5940E+00	1.3040E-02
HanXRQChr09g0243111	1.7580E+00	2.3600E+01	4.4840E+00	3.4680E-01	1.3040E-02
HanXRQChr08g0217351	3.9874E+01	2.2400E+01	3.3600E+00	4.4171E+00	1.3047E-02
HanXRQChr05g0163461	3.4191E+01	2.3900E+01	7.6480E+00	2.4369E+00	1.3047E-02
HanXRQChr11g0323301	3.2586E+01	2.3300E+01	1.0252E+01	3.9300E+00	1.3050E-02
HanXRQChr02g0058981	4.8148E+01	2.4100E+01	-1.0363E+01	4.3162E+00	1.3050E-02
HanXRQChr04g0108471	8.6646E-01	2.4900E+01	-1.2201E+01	1.8591E-01	1.3053E-02
HanXRQChr07g0201681	1.5996E+01	2.5300E+01	-1.2650E+00	2.2551E+01	1.3057E-02
HanXRQChr10g0299991	1.2151E+01	2.4200E+01	9.9220E+00	3.5754E+00	1.3057E-02
HanXRQChr07g0203541	1.4367E+01	2.2500E+01	3.3750E+00	1.6579E+00	1.3060E-02
HanXRQChr17g0559381	2.3674E+00	2.5600E+01	8.4480E+00	8.7094E-01	1.3064E-02
HanXRQChr13g0394331	2.0399E+00	2.7300E+01	-9.0090E+00	5.1977E-01	1.3067E-02
HanXRQChr03g0060661	5.2715E-01	2.4900E+01	-1.0956E+01	1.7997E-01	1.3070E-02
HanXRQChr06g0177901	1.2887E-01	2.3500E+01	-8.4600E+00	9.7918E-02	1.3075E-02
HanXRQChr14g0428071	9.4667E+00	2.3200E+01	9.9760E+00	1.9552E+00	1.3078E-02
HanXRQChr06g0167611	4.2469E-01	2.2500E+01	1.0125E+01	3.0373E-01	1.3081E-02
HanXRQChr16g0509011	3.1933E-01	2.5000E+01	-6.7500E+00	1.8419E-01	1.3084E-02
HanXRQChr08g0231721	7.0085E+01	2.7000E+01	-8.1000E+00	7.9894E+00	1.3085E-02
HanXRQChr15g0476031	5.2433E+01	2.3200E+01	1.0904E+01	4.3986E+00	1.3087E-02
HanXRQChr06g0168981	8.1331E+00	2.4400E+01	1.0736E+01	1.8865E+00	1.3087E-02
HanXRQChr08g0219271	3.5321E-01	2.1100E+01	-2.9540E+00	1.7581E-01	1.3088E-02
HanXRQChr17g0542411	1.9536E+00	2.3600E+01	5.9000E+00	4.8372E-01	1.3103E-02
HanXRQChr14g0461491	2.2021E+01	2.4900E+01	2.4900E+00	5.1486E+00	1.3112E-02
HanXRQChr03g0081051	1.2568E+01	2.2100E+01	5.0830E+00	1.0781E+00	1.3112E-02
HanXRQChr04g0128191	1.0553E+02	2.6800E+01	4.2880E+00	3.0960E+01	1.3112E-02
HanXRQChr09g0255071	7.0793E+00	2.5000E+01	9.7500E+00	1.1707E+00	1.3116E-02
HanXRQChr16g0501821	3.1291E-01	2.3200E+01	-1.0440E+01	1.9526E-01	1.3123E-02
HanXRQChr04g0124141	2.0983E-01	2.4900E+01	-8.4660E+00	9.8788E-02	1.3143E-02
HanXRQChr08g0220361	9.0308E-02	2.2300E+01	-1.0258E+01	6.5777E-02	1.3146E-02
HanXRQChr07g0186291	4.8560E+00	2.5200E+01	1.2348E+01	6.5305E-01	1.3147E-02
HanXRQChr01g0011821	3.0582E+01	2.1700E+01	3.0380E+00	4.0986E+00	1.3149E-02
HanXRQChr03g0076001	1.7397E+02	2.5600E+01	-7.6800E+00	2.5976E+01	1.3149E-02
HanXRQChr12g0361841	9.9322E+00	2.5000E+01	-6.7500E+00	9.9041E-01	1.3151E-02
HanXRQChr15g0496001	1.6844E+01	2.6200E+01	-1.1528E+01	1.4671E+00	1.3151E-02
HanXRQChr14g0440491	8.2189E-01	2.7100E+01	-1.0840E+01	1.1373E-01	1.3154E-02
HanXRQChr15g0480531	1.0674E+00	2.4300E+01	-5.1030E+00	1.6927E-01	1.3157E-02
HanXRQChr12g0363071	4.7871E+01	2.3000E+01	1.3800E+00	5.7227E+00	1.3157E-02
HanXRQChr15g0471991	1.8942E+01	2.4100E+01	-1.1568E+01	4.2544E+00	1.3160E-02
HanXRQChr15g0466731	1.7830E+01	2.4900E+01	9.7110E+00	1.2301E+00	1.3160E-02
HanXRQChr08g0224441	1.8879E+01	2.7100E+01	-1.1653E+01	2.5035E+00	1.3167E-02
HanXRQChr13g0418651	1.6117E-01	2.2200E+01	6.8820E+00	9.1603E-02	1.3171E-02
HanXRQChr08g0222461	1.5721E+00	2.2400E+01	-8.9600E+00	1.7361E+00	1.3177E-02
HanXRQChr11g0341241	3.6061E+01	2.6000E+01	7.8000E-01	6.0048E+01	1.3177E-02
HanXRQChr06g0171091	1.1956E-01	2.3800E+01	-1.1186E+01	7.7030E-02	1.3181E-02
HanXRQChr11g0353271	5.7356E+00	2.7600E+01	-1.3524E+01	1.0159E+00	1.3184E-02
HanXRQChr06g0170251	1.0506E+02	2.2700E+01	-9.3070E+00	1.8107E+01	1.3188E-02
HanXRQChr08g0228551	2.9487E+01	2.4700E+01	-1.1856E+01	4.8130E+00	1.3197E-02
HanXRQChr12g0372011	3.0467E+01	2.3500E+01	-1.4100E+00	8.9641E+00	1.3197E-02
HanXRQChr13g0401991	4.6719E+01	2.2800E+01	4.5600E-01	3.6115E+00	1.3198E-02
HanXRQChr13g0403511	4.0880E+01	2.3200E+01	-1.1136E+01	5.4407E+00	1.3216E-02
HanXRQChr15g0495621	1.5520E+02	2.6000E+01	-6.7600E+00	2.8209E+01	1.3219E-02
HanXRQChr05g0137201	1.0440E+00	2.4900E+01	6.9720E+00	6.8776E-01	1.3222E-02
HanXRQChr06g0168201	6.0182E+01	2.6900E+01	-6.4560E+00	1.5139E+01	1.3226E-02
HanXRQChr13g0392921	1.5776E+00	2.2800E+01	-1.0260E+01	2.6896E-01	1.3228E-02
HanXRQChr12g0376321	6.5949E+00	2.5200E+01	-9.8280E+00	1.6430E+00	1.3231E-02
HanXRQChr06g0177061	2.3335E+00	2.6900E+01	-8.8770E+00	1.9565E+00	1.3231E-02
HanXRQChr10g0282751	2.0903E+01	2.6000E+01	1.3000E+01	1.7408E+00	1.3233E-02
HanXRQChr04g0104891	3.6067E+00	2.7200E+01	7.8880E+00	5.0564E-01	1.3236E-02
HanXRQChr16g0516751	8.7428E+00	2.3100E+01	4.6200E-01	1.1249E+00	1.3239E-02
HanXRQChr16g0523701	2.7954E+01	2.2500E+01	-7.6500E+00	1.1930E+01	1.3242E-02
HanXRQChr01g0028891	1.9158E+01	2.4900E+01	3.4860E+00	5.8361E+00	1.3245E-02
HanXRQChr08g0222101	8.2810E+00	2.1400E+01	2.7820E+00	9.3568E-01	1.3264E-02
HanXRQChr09g0249871	3.8540E-02	2.3700E+01	-1.1613E+01	2.5465E-02	1.3266E-02
HanXRQChr04g0116861	1.4684E+00	2.4300E+01	-1.1664E+01	1.0243E+00	1.3267E-02
HanXRQChr08g0225321	5.4220E-02	2.4000E+01	-1.1280E+01	5.4150E-02	1.3267E-02
HanXRQChr05g0137581	2.9483E+01	2.1900E+01	2.4090E+00	5.1342E+00	1.3267E-02
HanXRQChr17g0540121	2.6983E-01	2.3300E+01	1.1650E+00	1.6084E-01	1.3270E-02
HanXRQChr02g0032171	2.0840E-01	2.1100E+01	6.7520E+00	6.3280E-02	1.3272E-02
HanXRQChr03g0064321	5.8098E+01	2.5700E+01	-6.1680E+00	9.9864E+00	1.3274E-02
HanXRQChr13g0392041	9.0241E+00	2.3900E+01	2.1510E+00	2.1215E+00	1.3276E-02
HanXRQChr10g0295401	9.6463E+00	2.5200E+01	-1.2348E+01	1.5214E+00	1.3279E-02
HanXRQChr10g0313941	5.4774E-01	2.0300E+01	9.9470E+00	1.2223E-01	1.3283E-02
HanXRQChr09g0246631	3.1277E+00	2.2400E+01	4.7040E+00	4.9345E-01	1.3293E-02
HanXRQChr15g0494051	1.6502E+02	2.5300E+01	-6.8310E+00	4.1538E+01	1.3298E-02
HanXRQChr01g0014101	3.1495E-02	2.1100E+01	9.2840E+00	2.8317E-02	1.3304E-02
HanXRQChr03g0086371	4.9835E+01	2.1600E+01	-9.2880E+00	1.4274E+01	1.3304E-02
HanXRQChr12g0380351	1.3897E+00	2.2000E+01	-6.1600E+00	6.7231E-01	1.3307E-02
HanXRQChr11g0353631	1.0561E+02	2.6500E+01	-7.9500E+00	1.8632E+01	1.3307E-02
HanXRQChr03g0063871	1.2108E+01	2.3100E+01	1.6170E+00	1.3950E+00	1.3315E-02
HanXRQChr11g0342881	5.0619E-01	2.4600E+01	-1.7220E+00	1.1901E-01	1.3321E-02
HanXRQChr06g0170731	3.0662E+00	2.4700E+01	1.2103E+01	6.9750E-01	1.3321E-02
HanXRQChr17g0565001	2.7445E+01	2.3300E+01	4.6600E-01	5.2968E+00	1.3321E-02
HanXRQChr16g0532781	8.7620E-01	2.1500E+01	5.1600E+00	1.8717E-01	1.3327E-02
HanXRQChr16g0500851	1.2551E+00	2.4400E+01	-7.8080E+00	1.6992E-01	1.3327E-02
HanXRQChr08g0214681	8.5770E+01	2.5500E+01	1.1985E+01	1.4855E+01	1.3329E-02
HanXRQChr03g0063961	1.6822E+01	2.2500E+01	-1.0350E+01	6.7540E+00	1.3329E-02
HanXRQChr03g0067741	2.5606E+00	2.4400E+01	1.0492E+01	9.5159E-01	1.3335E-02
HanXRQChr08g0222521	3.0786E+00	2.5100E+01	-1.0040E+01	1.1212E+00	1.3337E-02
HanXRQChr14g0436721	1.8015E+01	2.2400E+01	-6.2720E+00	4.5520E+00	1.3338E-02
HanXRQChr14g0458881	2.4788E+01	2.2900E+01	1.8320E+00	2.5622E+00	1.3344E-02
HanXRQChr13g0416921	2.4897E+01	2.2200E+01	-6.2160E+00	4.6227E+00	1.3344E-02
HanXRQChr17g0562071	5.2492E+00	2.5100E+01	-7.7810E+00	1.3466E+00	1.3345E-02
HanXRQChr16g0521331	4.8552E-01	2.4500E+01	-1.0290E+01	3.0849E-01	1.3349E-02
HanXRQChr04g0097261	3.6199E-01	2.7400E+01	4.1100E+00	2.0409E-01	1.3349E-02
HanXRQChr15g0464401	2.4480E+01	2.5600E+01	6.9120E+00	3.1664E+00	1.3352E-02
HanXRQChr14g0429131	4.9948E+01	2.3000E+01	4.1400E+00	5.7962E+00	1.3352E-02
HanXRQChr09g0240921	5.0453E+00	2.3200E+01	2.5520E+00	9.4550E-01	1.3352E-02
HanXRQChr13g0425501	1.1027E+01	2.4500E+01	1.0535E+01	1.6025E+00	1.3365E-02
HanXRQChr14g0431381	9.9983E-02	2.5900E+01	-9.0650E+00	9.1291E-02	1.3375E-02
HanXRQChr09g0275681	1.0633E+01	2.5800E+01	-1.0836E+01	4.0386E+00	1.3375E-02
HanXRQChr11g0328711	1.5977E+00	2.3100E+01	1.1319E+01	3.1543E-01	1.3377E-02
HanXRQChr04g0113341	7.7248E+00	2.3700E+01	4.2660E+00	1.0756E+00	1.3383E-02
HanXRQChr16g0506291	8.4931E+01	2.2300E+01	-7.5820E+00	1.4416E+01	1.3383E-02
HanXRQChr11g0344141	7.8244E-03	2.4400E+01	5.1240E+00	9.4074E-03	1.3386E-02
HanXRQChr02g0049331	7.4710E-01	2.6400E+01	-1.1880E+01	2.0464E-01	1.3389E-02
HanXRQChr08g0217521	1.5154E+01	2.2100E+01	1.9890E+00	1.2744E+00	1.3392E-02
HanXRQChr03g0090411	1.5545E+01	2.6000E+01	-9.1000E+00	1.2100E+00	1.3397E-02
HanXRQChr03g0087321	5.4323E-03	2.3300E+01	1.0718E+01	9.0514E-03	1.3404E-02
HanXRQChr10g0294341	2.6649E-01	2.6500E+01	-9.0100E+00	1.0665E-01	1.3406E-02
HanXRQChr15g0494811	3.1666E+01	2.3500E+01	2.5850E+00	2.8318E+00	1.3407E-02
HanXRQChr12g0355831	2.0549E+01	2.4000E+01	8.6400E+00	2.2257E+00	1.3414E-02
HanXRQChr03g0078031	4.4948E+01	2.1500E+01	8.8150E+00	5.6874E+00	1.3417E-02
HanXRQChr03g0084111	2.0270E+01	2.3000E+01	-9.2000E-01	5.6969E+00	1.3420E-02
HanXRQChr04g0120961	2.4410E-01	2.2000E+01	-9.6800E+00	9.4165E-02	1.3420E-02
HanXRQChr01g0002701	2.6710E-01	2.5400E+01	3.0480E+00	2.2572E-01	1.3423E-02
HanXRQChr11g0320341	8.8885E+00	2.6300E+01	-1.1309E+01	1.0021E+00	1.3428E-02
HanXRQChr14g0429661	3.0309E+01	2.2500E+01	-4.0500E+00	5.9078E+00	1.3434E-02
HanXRQChr05g0152001	5.5341E+01	2.0400E+01	6.1200E+00	5.8736E+00	1.3435E-02
HanXRQChr16g0512461	2.7106E+01	2.2200E+01	-4.6620E+00	3.7371E+00	1.3440E-02
HanXRQChr09g0251941	3.8598E+00	2.4900E+01	6.9720E+00	9.6732E-01	1.3442E-02
HanXRQChr16g0500881	1.5617E+01	2.2500E+01	3.1500E+00	1.3255E+00	1.3445E-02
HanXRQChr15g0480361	1.3101E+00	2.2000E+01	2.2000E+00	5.8571E-01	1.3451E-02
HanXRQChr14g0457311	8.6053E+00	2.5200E+01	5.0400E-01	1.3230E+00	1.3457E-02
HanXRQChr05g0137331	7.5462E-01	2.7900E+01	6.9750E+00	5.5735E-01	1.3457E-02
HanXRQChr01g0030561	4.3530E-01	2.2000E+01	-1.0780E+01	1.5310E-01	1.3462E-02
HanXRQChr09g0263091	1.9743E+02	2.2000E+01	-9.2400E+00	3.0781E+01	1.3462E-02
HanXRQChr17g0544071	2.5472E+00	2.3000E+01	-1.6100E+00	4.7090E-01	1.3465E-02
HanXRQChr04g0108311	1.8030E+01	2.1500E+01	-4.0850E+00	3.9243E+00	1.3478E-02
HanXRQChr02g0051071	4.3817E-01	2.4700E+01	7.6570E+00	9.6315E-02	1.3479E-02
HanXRQChr04g0128021	1.6474E+01	2.6000E+01	-8.3200E+00	2.7147E+00	1.3488E-02
HanXRQChr16g0515991	6.6733E+00	2.4400E+01	2.4400E-01	2.2558E+00	1.3496E-02
HanXRQChr04g0116731	6.4939E-02	2.2700E+01	-1.1123E+01	4.6925E-02	1.3497E-02
HanXRQChr17g0533961	6.8629E-02	2.4700E+01	9.8800E-01	5.9394E-02	1.3500E-02
HanXRQChr02g0034631	4.1310E-02	2.4800E+01	2.7280E+00	2.9159E-02	1.3502E-02
HanXRQChr08g0217221	1.6020E-01	2.2500E+01	-9.4500E+00	8.5126E-02	1.3505E-02
HanXRQChr03g0077151	1.3333E+00	2.0300E+01	-4.6690E+00	2.5296E-01	1.3514E-02
HanXRQChr03g0073931	1.6446E+01	2.2500E+01	1.1250E+00	2.3230E+00	1.3516E-02
HanXRQChr08g0215591	1.9981E+01	2.6300E+01	1.2098E+01	2.2407E+00	1.3519E-02
HanXRQChr11g0349531	2.1866E+00	2.2300E+01	1.0035E+01	2.5410E-01	1.3519E-02
HanXRQChr05g0146421	5.7714E-01	2.4400E+01	7.0760E+00	1.1709E-01	1.3519E-02
HanXRQChr16g0507611	3.5223E+01	2.7900E+01	-1.0602E+01	5.0913E+00	1.3520E-02
HanXRQChr16g0509611	1.3497E+00	2.3700E+01	-1.6590E+00	1.1977E+00	1.3520E-02
HanXRQChr10g0293391	5.2241E-01	2.1900E+01	5.6940E+00	1.3212E-01	1.3521E-02
HanXRQChr15g0483311	2.1433E+00	2.1000E+01	8.6100E+00	1.0495E+00	1.3521E-02
HanXRQChr11g0353591	3.1362E+00	2.4800E+01	1.1408E+01	1.5755E+00	1.3524E-02
HanXRQChr03g0081451	1.5622E+01	2.6600E+01	-1.0640E+01	3.1564E+00	1.3534E-02
HanXRQChr12g0372121	7.4356E+00	2.3900E+01	5.4970E+00	1.6928E+00	1.3536E-02
HanXRQChr09g0258261	1.1496E+02	2.7900E+01	6.9750E+00	1.3412E+01	1.3541E-02
HanXRQChr15g0466941	4.2355E+01	2.6700E+01	-9.0780E+00	1.8339E+01	1.3544E-02
HanXRQChr01g0011831	1.4106E+02	2.2900E+01	3.2060E+00	1.5027E+01	1.3555E-02
HanXRQChr04g0114801	1.2224E+02	2.3700E+01	-1.0665E+01	2.1625E+01	1.3557E-02
HanXRQChr05g0130201	2.4370E-01	2.1500E+01	2.1500E-01	1.2987E-01	1.3560E-02
HanXRQChr14g0460891	1.1088E+01	2.3700E+01	3.0810E+00	1.8164E+00	1.3561E-02
HanXRQChr08g0219621	7.9053E+00	2.1700E+01	-8.6800E-01	1.8911E+00	1.3570E-02
HanXRQChr01g0025721	1.0926E+01	2.4000E+01	-1.0560E+01	1.8064E+00	1.3572E-02
HanXRQChr08g0232691	2.2919E+00	2.6100E+01	-1.2267E+01	5.1437E-01	1.3574E-02
HanXRQChr10g0315351	4.5862E+01	2.3400E+01	-1.0764E+01	4.8762E+00	1.3574E-02
HanXRQChr10g0317311	1.1970E-01	2.4300E+01	7.2900E+00	6.8233E-02	1.3581E-02
HanXRQChr16g0515821	9.1069E-01	2.0900E+01	4.1800E-01	2.5279E-01	1.3584E-02
HanXRQChr07g0205401	1.1634E+00	2.5200E+01	-1.0584E+01	4.3914E-01	1.3586E-02
HanXRQChr15g0495091	1.4531E+01	2.5800E+01	-9.0300E+00	2.0486E+00	1.3586E-02
HanXRQChr12g0368541	2.5175E-01	2.3900E+01	-3.5850E+00	1.2590E-01	1.3589E-02
HanXRQChr16g0507021	4.7620E+00	2.2400E+01	8.9600E+00	4.2516E-01	1.3589E-02
HanXRQChr09g0276031	1.4244E+01	2.6000E+01	1.3000E+01	1.3423E+00	1.3594E-02
HanXRQChr02g0046081	4.4031E+00	2.2300E+01	4.2370E+00	8.5161E-01	1.3595E-02
HanXRQChr10g0311871	4.3947E+00	2.2600E+01	4.9720E+00	2.5756E+00	1.3595E-02
HanXRQChr07g0187481	8.7637E+01	2.7700E+01	3.0470E+00	1.4776E+01	1.3598E-02
HanXRQChr09g0243801	2.0649E+01	2.6900E+01	5.6490E+00	5.1182E+00	1.3603E-02
HanXRQChr02g0035141	3.2585E+01	2.3500E+01	4.2300E+00	3.4587E+00	1.3609E-02
HanXRQChr15g0480101	2.0002E+01	2.3100E+01	2.3100E+00	2.7009E+00	1.3615E-02
HanXRQChr04g0104531	9.5168E-01	2.1500E+01	6.6650E+00	2.7652E-01	1.3618E-02
HanXRQChr16g0523021	8.4194E-01	2.4800E+01	1.1904E+01	1.8751E-01	1.3618E-02
HanXRQChr07g0204121	3.1128E+00	2.4200E+01	6.5340E+00	6.4195E-01	1.3626E-02
HanXRQChr02g0053971	5.2355E-02	2.1500E+01	7.0950E+00	4.6091E-02	1.3629E-02
HanXRQChr05g0150491	6.3191E+00	2.2400E+01	2.0160E+00	1.0306E+00	1.3634E-02
HanXRQChr08g0215611	5.1263E+01	2.6300E+01	2.3670E+00	6.0297E+00	1.3637E-02
HanXRQChr14g0432941	2.7210E+01	2.3400E+01	2.5740E+00	4.0463E+00	1.3637E-02
HanXRQChr15g0464211	5.2887E+00	2.6800E+01	-1.1792E+01	4.3108E-01	1.3640E-02
HanXRQChr11g0334581	1.0550E+02	2.3400E+01	7.0200E-01	1.2368E+01	1.3640E-02
HanXRQChr15g0464031	1.4358E+01	2.7300E+01	-9.2820E+00	2.1323E+00	1.3642E-02
HanXRQChr12g0374641	2.4807E+01	2.2700E+01	6.5830E+00	1.8982E+00	1.3643E-02
HanXRQChr09g0275801	4.0871E+00	2.3000E+01	2.3000E-01	1.6203E+00	1.3643E-02
HanXRQChr10g0287711	3.0057E+00	2.3300E+01	5.3590E+00	1.3780E+00	1.3646E-02
HanXRQChr09g0260171	4.3499E-02	2.0800E+01	8.7360E+00	2.9995E-02	1.3646E-02
HanXRQChr14g0447751	1.7294E+00	2.3500E+01	2.3500E-01	3.4893E-01	1.3657E-02
HanXRQChr16g0519441	6.5627E+01	2.5000E+01	7.0000E+00	1.8134E+01	1.3657E-02
HanXRQChr03g0070841	1.7507E-01	2.6900E+01	-8.3390E+00	6.6331E-02	1.3658E-02
HanXRQChr15g0485451	1.0182E+00	2.2400E+01	-7.3920E+00	5.9141E-01	1.3660E-02
HanXRQChr17g0544961	1.6903E+00	2.2100E+01	6.6300E-01	4.3878E-01	1.3667E-02
HanXRQChr16g0519471	2.5898E-01	2.6100E+01	1.3050E+01	1.1952E-01	1.3668E-02
HanXRQChr14g0429841	6.2677E+01	2.7800E+01	1.1676E+01	2.9384E+00	1.3671E-02
HanXRQChr06g0183501	7.5582E+00	2.2700E+01	3.8590E+00	1.2965E+00	1.3671E-02
HanXRQChr01g0002591	1.2812E+00	2.4000E+01	1.2000E+01	8.8841E-01	1.3671E-02
HanXRQChr10g0285871	5.0527E-01	2.4900E+01	-9.2130E+00	1.3282E-01	1.3671E-02
HanXRQChr10g0287531	3.5523E+01	2.6800E+01	3.7520E+00	5.2346E+00	1.3677E-02
HanXRQChr02g0050601	5.3488E+00	2.1500E+01	-2.1500E-01	7.0126E-01	1.3682E-02
HanXRQChr07g0185671	1.0401E+02	2.4700E+01	2.4700E-01	1.2629E+01	1.3682E-02
HanXRQChr01g0017991	4.3973E+02	2.3300E+01	-6.9900E-01	6.6209E+01	1.3682E-02
HanXRQChr04g0121971	8.6972E-01	2.6400E+01	2.6400E-01	8.7479E-01	1.3688E-02
HanXRQChr15g0465241	1.0510E+00	2.6200E+01	-8.6460E+00	3.4379E-01	1.3692E-02
HanXRQChr08g0212351	1.8720E-02	2.5800E+01	-1.0578E+01	1.6371E-02	1.3694E-02
HanXRQChr14g0434851	4.6353E+01	2.1200E+01	1.0600E+00	5.3331E+00	1.3699E-02
HanXRQChr02g0037111	7.6498E-01	2.2400E+01	3.5840E+00	2.1215E-01	1.3705E-02
HanXRQChr15g0477261	7.5398E+00	2.2600E+01	4.7460E+00	1.9852E+00	1.3705E-02
HanXRQChr17g0555101	1.2806E-01	2.6100E+01	-1.0179E+01	7.2605E-02	1.3708E-02
HanXRQChr04g0102271	3.2622E+00	2.4800E+01	-1.1656E+01	4.5919E-01	1.3711E-02
HanXRQChr06g0176791	5.1185E-01	2.3000E+01	6.4400E+00	1.3591E-01	1.3711E-02
HanXRQChr14g0449401	6.9893E+01	2.2100E+01	4.4200E-01	4.2913E+00	1.3714E-02
HanXRQChr04g0106131	1.4777E+01	2.4900E+01	-1.0707E+01	2.7137E+00	1.3718E-02
HanXRQChr06g0173311	1.0719E-01	2.7900E+01	5.8590E+00	6.5255E-02	1.3719E-02
HanXRQChr01g0014971	3.9727E+01	2.3600E+01	4.7200E-01	7.2649E+00	1.3719E-02
HanXRQChr15g0486751	2.8105E+01	2.2100E+01	-4.8620E+00	2.5778E+00	1.3719E-02
HanXRQChr14g0440581	9.1473E+00	2.0400E+01	-6.1200E-01	1.7965E+00	1.3721E-02
HanXRQChr14g0436941	2.6892E-01	2.5300E+01	1.1132E+01	9.4134E-02	1.3730E-02
HanXRQChr13g0426481	1.0714E+02	2.3300E+01	3.2620E+00	9.2280E+00	1.3730E-02
HanXRQChr16g0529201	2.3487E+01	2.4200E+01	9.9220E+00	2.4909E+00	1.3739E-02
HanXRQChr17g0540061	4.9847E+00	2.2900E+01	7.5570E+00	1.3268E+00	1.3742E-02
HanXRQChr04g0128151	3.6330E-01	2.5500E+01	-1.0200E+00	1.3529E-01	1.3742E-02
HanXRQChr05g0135021	2.0745E-01	2.4600E+01	-1.0578E+01	8.5657E-02	1.3762E-02
HanXRQChr09g0238931	6.1962E-01	2.5100E+01	-1.0040E+00	3.4007E-01	1.3764E-02
HanXRQChr10g0319591	3.5062E+00	2.0900E+01	3.5530E+00	6.8060E-01	1.3769E-02
HanXRQChr12g0354291	1.6997E+02	2.0800E+01	-7.2800E+00	4.1072E+01	1.3776E-02
HanXRQChr04g0106051	5.4437E-02	2.3400E+01	-1.6380E+00	5.9405E-02	1.3778E-02
HanXRQChr07g0203251	1.6098E-01	2.0900E+01	-1.2540E+00	7.5385E-02	1.3781E-02
HanXRQChr08g0219321	3.8151E+00	2.4700E+01	-7.4100E-01	1.8549E+00	1.3787E-02
HanXRQChr01g0028641	4.9505E+00	2.3400E+01	-1.0764E+01	5.6781E-01	1.3791E-02
HanXRQChr12g0356701	2.0170E+01	2.3200E+01	-4.8720E+00	7.3005E+00	1.3793E-02
HanXRQChr05g0143741	3.4614E+01	2.5000E+01	-1.0750E+01	1.4523E+01	1.3795E-02
HanXRQChr01g0006811	4.7458E+01	2.4900E+01	2.2410E+00	4.8883E+00	1.3798E-02
HanXRQChr15g0495181	1.9010E+01	2.4400E+01	-1.0248E+01	3.8480E+00	1.3804E-02
HanXRQChr14g0444991	3.6663E-01	2.3400E+01	-6.0840E+00	1.3742E-01	1.3807E-02
HanXRQChr10g0306861	4.8269E+01	2.4300E+01	4.3740E+00	1.1772E+01	1.3812E-02
HanXRQChr17g0537741	1.8454E+01	2.2500E+01	-2.4750E+00	2.3839E+00	1.3814E-02
HanXRQChr13g0419431	2.9363E+00	2.6200E+01	-1.2576E+01	6.0388E-01	1.3815E-02
HanXRQChr05g0132971	7.6330E+01	2.2300E+01	-5.5750E+00	1.6758E+01	1.3817E-02
HanXRQChr03g0066031	4.5408E+00	2.0100E+01	3.4170E+00	5.8657E-01	1.3821E-02
HanXRQChr16g0522361	3.9574E-01	2.2400E+01	1.0976E+01	1.0623E-01	1.3821E-02
HanXRQChr10g0296981	3.0984E-01	2.6200E+01	1.5720E+00	2.9990E-01	1.3824E-02
HanXRQChr07g0196031	4.9310E+01	2.5600E+01	-1.0240E+01	1.9442E+01	1.3831E-02
HanXRQChr15g0472651	3.1735E+01	2.1600E+01	-6.4800E+00	3.0966E+00	1.3835E-02
HanXRQChr06g0181511	1.0496E+00	2.6700E+01	-9.6120E+00	7.1079E-01	1.3838E-02
HanXRQChr15g0466141	7.0001E+00	2.4100E+01	-9.1580E+00	1.1496E+00	1.3843E-02
HanXRQChr14g0446311	3.7139E-01	2.0900E+01	8.7780E+00	1.0949E-01	1.3845E-02
HanXRQChr10g0313481	6.6679E+00	2.3100E+01	4.6200E-01	1.5490E+00	1.3856E-02
HanXRQChr03g0089321	3.0978E+01	2.3300E+01	1.3980E+00	2.7729E+00	1.3862E-02
HanXRQChr10g0281441	1.9731E+01	2.4000E+01	-2.4000E+00	3.8304E+00	1.3866E-02
HanXRQChr09g0245991	6.3053E-02	2.6300E+01	-1.0783E+01	4.0284E-02	1.3866E-02
HanXRQChr10g0294291	2.7134E-01	2.2000E+01	8.8000E+00	1.0503E-01	1.3867E-02
HanXRQChr12g0364731	1.0551E-01	2.1200E+01	4.2400E+00	4.8229E-02	1.3870E-02
HanXRQChr01g0016581	3.4929E+00	2.3400E+01	-2.1060E+00	1.1371E+00	1.3872E-02
HanXRQChr16g0513991	1.0185E+01	2.6300E+01	-9.2050E+00	1.9632E+00	1.3874E-02
HanXRQChr16g0501441	1.8822E+01	2.2500E+01	2.4750E+00	2.8828E+00	1.3876E-02
HanXRQChr15g0472691	3.1532E+01	2.7900E+01	-8.0910E+00	1.1001E+01	1.3877E-02
HanXRQChr07g0195091	5.1096E-01	2.1800E+01	2.3980E+00	2.1649E-01	1.3881E-02
HanXRQChr04g0123341	6.2428E-01	2.5500E+01	1.0200E+00	9.1460E-01	1.3881E-02
HanXRQChr14g0426681	5.8857E+00	2.4300E+01	1.7010E+00	8.8974E-01	1.3883E-02
HanXRQChr17g0551651	2.9813E+01	2.3500E+01	5.1700E+00	7.9513E+00	1.3883E-02
HanXRQChr02g0053601	3.3726E+02	2.1900E+01	-7.4460E+00	6.7019E+01	1.3887E-02
HanXRQChr16g0506091	2.7423E+01	2.3200E+01	1.6240E+00	5.6768E+00	1.3890E-02
