GeneID	MeanExpLev	Period	Phase	Beta	pMMC-Beta
HanXRQChr15g0474221	6.5570E+00	2.1800E+01	2.1800E-01	2.3738E+00	7.2489E-03
HanXRQChr01g0021101	1.4250E+01	2.5000E+01	-1.1250E+01	7.0102E+00	7.2503E-03
HanXRQChr08g0210041	1.6576E+01	2.2800E+01	2.2800E+00	3.3910E+00	7.2531E-03
HanXRQChr16g0518091	3.3398E+00	2.6000E+01	-9.3600E+00	8.8755E-01	7.2531E-03
HanXRQChr16g0517191	2.1266E+00	2.1100E+01	-3.5870E+00	1.0239E+00	7.2531E-03
HanXRQChr17g0555361	1.9910E-01	2.4200E+01	3.8720E+00	1.0914E-01	7.2560E-03
HanXRQChr06g0183331	2.4594E+00	2.2600E+01	7.0060E+00	1.5625E+00	7.2588E-03
HanXRQChr05g0158151	2.0396E+01	2.3200E+01	-2.5520E+00	3.9601E+00	7.2588E-03
HanXRQChr11g0329981	3.0030E+01	2.6500E+01	-9.0100E+00	4.4257E+00	7.2616E-03
HanXRQChr15g0465611	4.0951E-01	2.6300E+01	2.6300E+00	3.1409E-01	7.2645E-03
HanXRQChr04g0112581	1.1403E+00	2.3900E+01	-7.1700E+00	2.6696E-01	7.2645E-03
HanXRQChr16g0531701	1.2642E+00	2.2700E+01	-1.0215E+01	3.3992E-01	7.2645E-03
HanXRQChr16g0521021	3.9505E+00	2.5500E+01	1.1985E+01	8.9001E-01	7.2687E-03
HanXRQChr06g0178851	1.3312E+01	2.5600E+01	5.8880E+00	3.6794E+00	7.2702E-03
HanXRQChr17g0554931	1.0266E+01	2.3300E+01	3.4950E+00	3.0878E+00	7.2702E-03
HanXRQChr14g0431981	1.1521E+02	2.5200E+01	1.0080E+00	3.2631E+01	7.2730E-03
HanXRQChr04g0124711	4.4407E+01	2.5100E+01	-1.2299E+01	5.9226E+00	7.2758E-03
HanXRQChr01g0017801	2.7211E+01	2.4400E+01	3.1720E+00	4.1985E+00	7.2758E-03
HanXRQChr04g0120851	6.2247E+00	2.4400E+01	-1.1224E+01	1.3823E+00	7.2787E-03
HanXRQChr09g0240291	7.1698E-01	2.5400E+01	-9.6520E+00	2.9662E-01	7.2801E-03
HanXRQChr17g0548201	4.5693E+00	2.4400E+01	-7.5640E+00	8.5165E-01	7.2815E-03
HanXRQChr03g0063151	7.4509E+01	2.1500E+01	-4.5150E+00	8.2006E+00	7.2844E-03
HanXRQChr09g0250371	3.8788E+01	2.3900E+01	-1.0277E+01	1.0145E+01	7.2844E-03
HanXRQChr10g0290381	5.8568E+01	2.2700E+01	-9.9880E+00	2.0498E+01	7.2858E-03
HanXRQChr01g0004301	7.5425E+00	2.3400E+01	-6.7860E+00	1.3366E+00	7.2872E-03
HanXRQChr05g0135491	4.5086E+00	2.7000E+01	1.8900E+00	1.9014E+00	7.2900E-03
HanXRQChr07g0190211	2.1405E+01	2.4700E+01	1.0127E+01	4.2052E+00	7.2986E-03
HanXRQChr02g0039631	3.4221E+01	2.0600E+01	-1.0300E+00	5.0456E+00	7.2986E-03
HanXRQChr05g0147981	1.0281E+00	2.5100E+01	-1.1044E+01	4.2361E-01	7.2986E-03
HanXRQChr09g0270241	8.4579E+01	2.1300E+01	9.5850E+00	1.1988E+01	7.3043E-03
HanXRQChr03g0066191	1.2975E+01	2.4000E+01	1.0800E+01	3.3234E+00	7.3057E-03
HanXRQChr04g0098311	1.0671E+01	2.5400E+01	4.5720E+00	1.3163E+00	7.3071E-03
HanXRQChr08g0228211	3.4267E+01	2.2500E+01	7.2000E+00	3.3867E+00	7.3099E-03
HanXRQChr16g0532161	1.8237E+01	2.1700E+01	8.6800E-01	3.4461E+00	7.3099E-03
HanXRQChr17g0564891	1.0228E+01	2.2800E+01	7.2960E+00	2.6483E+00	7.3128E-03
HanXRQChr10g0278671	1.8898E+00	2.2900E+01	-1.0076E+01	5.3640E-01	7.3128E-03
HanXRQChr15g0495361	2.0795E+01	2.6800E+01	-7.2360E+00	2.4869E+00	7.3213E-03
HanXRQChr17g0561111	5.4169E+00	2.3900E+01	-9.5600E-01	2.1756E+00	7.3241E-03
HanXRQChr11g0351701	1.0511E+01	2.4100E+01	-1.1809E+01	5.4257E+00	7.3270E-03
HanXRQChr10g0285171	1.3289E+01	2.7500E+01	-6.3250E+00	1.5614E+00	7.3270E-03
HanXRQChr09g0275501	1.6661E+01	2.3100E+01	-1.0164E+01	3.6784E+00	7.3298E-03
HanXRQChr10g0309371	1.2355E+00	2.3100E+01	-4.8510E+00	6.1862E-01	7.3298E-03
HanXRQChr09g0249141	1.2560E+01	2.2000E+01	7.9200E+00	1.5301E+00	7.3298E-03
HanXRQChr05g0162881	1.9621E+01	2.4800E+01	4.4640E+00	3.6352E+00	7.3312E-03
HanXRQChr02g0059181	2.9315E+01	2.7400E+01	-1.0686E+01	9.2290E+00	7.3327E-03
HanXRQChr17g0568381	1.1079E+01	2.4400E+01	1.0492E+01	2.1125E+00	7.3327E-03
HanXRQChr07g0195701	1.2218E+01	2.3500E+01	-3.7600E+00	3.5451E+00	7.3355E-03
HanXRQChr05g0162341	3.3825E+01	2.1100E+01	2.5320E+00	3.9078E+00	7.3355E-03
HanXRQChr07g0188801	3.9538E+00	2.5600E+01	4.6080E+00	1.3629E+00	7.3412E-03
HanXRQChr09g0251191	6.4976E+00	2.3600E+01	2.1240E+00	3.1390E+00	7.3426E-03
HanXRQChr04g0112041	2.6160E+00	2.5000E+01	-1.0250E+01	2.3655E+00	7.3440E-03
HanXRQChr12g0370971	1.3901E+01	2.4500E+01	1.9600E+00	3.0466E+00	7.3454E-03
HanXRQChr16g0504271	1.8489E+00	2.0700E+01	1.0350E+00	4.6972E-01	7.3454E-03
HanXRQChr17g0541661	4.2493E-01	2.1000E+01	-1.2600E+00	2.2784E-01	7.3469E-03
HanXRQChr08g0229211	3.0691E+01	2.5200E+01	-1.0584E+01	5.1334E+00	7.3497E-03
HanXRQChr09g0261921	4.6643E+00	2.3900E+01	8.8430E+00	9.0277E-01	7.3497E-03
HanXRQChr10g0308131	4.6270E+00	2.6600E+01	-7.1820E+00	9.4504E-01	7.3568E-03
HanXRQChr15g0465001	2.8302E+00	2.5500E+01	1.1475E+01	7.8389E-01	7.3639E-03
HanXRQChr08g0212891	3.2300E+01	2.4000E+01	-2.4000E+00	8.4777E+00	7.3653E-03
HanXRQChr10g0314371	2.6482E+00	2.7900E+01	-8.9280E+00	6.5555E-01	7.3668E-03
HanXRQChr14g0435181	4.4207E+01	2.6200E+01	-6.5500E+00	9.6168E+00	7.3710E-03
HanXRQChr14g0457831	1.6323E+00	2.3900E+01	-1.0516E+01	5.8062E-01	7.3724E-03
HanXRQChr13g0416981	2.7614E+00	2.2000E+01	-8.5800E+00	6.4236E-01	7.3739E-03
HanXRQChr09g0254381	9.5969E-01	2.6100E+01	-8.6130E+00	4.0813E-01	7.3753E-03
HanXRQChr12g0383701	8.8197E+00	2.7700E+01	7.2020E+00	6.3024E+00	7.3781E-03
HanXRQChr03g0068821	1.0226E+02	2.3000E+01	-1.0350E+01	1.5604E+01	7.3781E-03
HanXRQChr06g0175671	3.6210E+00	2.4100E+01	-1.1568E+01	7.5316E-01	7.3781E-03
HanXRQChr16g0508211	9.6037E+01	2.3600E+01	-1.0856E+01	2.8169E+01	7.3810E-03
HanXRQChr09g0266411	1.2111E+00	2.1500E+01	2.3650E+00	7.8101E-01	7.3810E-03
HanXRQChr14g0452461	8.0109E-02	2.2300E+01	-6.6900E-01	6.9109E-02	7.3824E-03
HanXRQChr13g0399421	5.4741E-02	2.2600E+01	9.7180E+00	6.3766E-02	7.3824E-03
HanXRQChr07g0193181	5.7929E+01	2.1100E+01	2.1100E+00	1.1942E+01	7.3838E-03
HanXRQChr15g0470631	6.2150E+01	2.3800E+01	8.5680E+00	8.6639E+00	7.3838E-03
HanXRQChr01g0024801	1.1959E+02	2.5400E+01	1.2700E+01	1.8950E+01	7.3866E-03
HanXRQChr17g0551371	1.4131E+00	2.4500E+01	1.2250E+00	1.1124E+00	7.3866E-03
HanXRQChr16g0529161	4.8554E-01	2.5000E+01	-1.1500E+01	1.7277E-01	7.3866E-03
HanXRQChr17g0559101	3.1540E-01	2.2600E+01	2.2600E+00	2.1375E-01	7.3895E-03
HanXRQChr16g0526481	7.0873E+01	2.4400E+01	1.0736E+01	1.3374E+01	7.3923E-03
HanXRQChr17g0555991	2.0151E-01	2.6500E+01	3.9750E+00	1.5670E-01	7.3923E-03
HanXRQChr08g0223281	1.2945E+00	2.6600E+01	-9.0440E+00	7.1186E-01	7.3952E-03
HanXRQChr14g0451011	3.5928E+00	2.1900E+01	2.1900E-01	9.2161E-01	7.3980E-03
HanXRQChr11g0321981	5.7447E+01	2.6200E+01	-8.1220E+00	1.1317E+01	7.3980E-03
HanXRQChr04g0108401	3.4113E+01	2.2300E+01	-7.5820E+00	5.5692E+00	7.3980E-03
HanXRQChr05g0152251	1.8527E+01	2.2800E+01	3.4200E+00	2.1022E+00	7.3994E-03
HanXRQChr03g0063841	1.0308E+01	2.5200E+01	-1.1088E+01	2.0212E+00	7.4023E-03
HanXRQChr14g0459301	1.4691E+01	2.1500E+01	-6.4500E-01	2.0847E+00	7.4037E-03
HanXRQChr05g0137471	1.5232E+01	2.5600E+01	-7.6800E+00	4.4658E+00	7.4051E-03
HanXRQChr16g0499201	1.0239E+00	2.4200E+01	1.6940E+00	5.8707E-01	7.4065E-03
HanXRQChr13g0423291	2.4295E+00	2.3600E+01	4.7200E+00	7.6640E-01	7.4065E-03
HanXRQChr03g0093561	2.4558E+01	2.7700E+01	-9.6950E+00	4.6395E+00	7.4065E-03
HanXRQChr12g0360851	9.5943E+02	2.2700E+01	4.0860E+00	1.9645E+02	7.4065E-03
HanXRQChr10g0309261	1.0095E+01	2.1700E+01	3.6890E+00	1.0236E+00	7.4094E-03
HanXRQChr10g0294871	2.9875E+02	2.5100E+01	-1.0291E+01	1.9078E+02	7.4094E-03
HanXRQChr15g0477681	2.1444E+01	2.2300E+01	-8.6970E+00	3.5183E+00	7.4122E-03
HanXRQChr10g0301191	4.4503E+01	2.4100E+01	5.7840E+00	8.2366E+00	7.4122E-03
HanXRQChr15g0480101	1.9706E+01	2.2200E+01	1.7760E+00	3.1300E+00	7.4136E-03
HanXRQChr07g0192051	9.2499E+00	2.3000E+01	1.1500E+01	1.3050E+00	7.4150E-03
HanXRQChr04g0123501	1.5045E+00	2.2800E+01	-9.5760E+00	5.0886E-01	7.4165E-03
HanXRQChr09g0240881	2.4279E+00	2.3100E+01	4.6200E+00	7.2746E-01	7.4321E-03
HanXRQChr11g0329721	1.3739E+00	2.5900E+01	-8.8060E+00	7.9752E-01	7.4321E-03
HanXRQChr14g0458921	4.6913E+01	2.2600E+01	-7.9100E+00	7.1927E+01	7.4463E-03
HanXRQChr14g0443761	9.8871E+00	2.0400E+01	-5.5080E+00	1.3410E+00	7.4463E-03
HanXRQChr11g0348231	7.9308E-01	2.6700E+01	6.4080E+00	2.3253E-01	7.4463E-03
HanXRQChr10g0306951	4.9208E+00	2.4800E+01	2.7280E+00	1.4736E+00	7.4491E-03
HanXRQChr15g0496511	7.9490E-01	2.2700E+01	1.0669E+01	2.1892E-01	7.4520E-03
HanXRQChr10g0317231	9.6165E+00	2.3400E+01	2.3400E+00	3.6443E+00	7.4562E-03
HanXRQChr17g0556871	1.2481E+01	2.2800E+01	-4.7880E+00	2.5931E+00	7.4577E-03
HanXRQChr15g0480651	1.0145E+01	2.4800E+01	-9.9200E+00	1.9889E+00	7.4605E-03
HanXRQChr03g0087251	4.1141E-01	2.1900E+01	1.0950E+00	2.1685E-01	7.4633E-03
HanXRQChr14g0433781	8.4288E+00	2.7200E+01	-9.7920E+00	1.0945E+00	7.4633E-03
HanXRQChr08g0217931	2.8144E-01	2.3500E+01	7.0500E-01	2.0355E-01	7.4690E-03
HanXRQChr09g0251861	5.2960E+00	2.7300E+01	5.1870E+00	1.1482E+00	7.4775E-03
HanXRQChr07g0202571	4.1930E-01	2.4600E+01	1.1316E+01	2.9890E-01	7.4775E-03
HanXRQChr12g0363441	7.0006E-01	2.1900E+01	7.2270E+00	2.6913E-01	7.4775E-03
HanXRQChr17g0552901	3.5393E+00	2.3000E+01	-8.9700E+00	1.0889E+00	7.4832E-03
HanXRQChr14g0450931	1.3052E-01	2.2200E+01	-5.7720E+00	9.6070E-02	7.4861E-03
HanXRQChr16g0530161	2.0273E+00	2.3300E+01	5.1260E+00	1.7178E+00	7.4889E-03
HanXRQChr01g0025391	1.9507E+01	2.2400E+01	1.3440E+00	2.6936E+00	7.4960E-03
HanXRQChr15g0473431	7.4427E-01	2.2700E+01	-1.1123E+01	2.6911E-01	7.4988E-03
HanXRQChr13g0413311	3.1757E+01	2.4200E+01	-1.0890E+01	1.0199E+01	7.5059E-03
HanXRQChr07g0201851	3.8895E+00	2.5300E+01	-1.0120E+01	1.0272E+00	7.5059E-03
HanXRQChr09g0258591	6.0038E-01	2.5000E+01	-9.5000E+00	2.0203E-01	7.5059E-03
HanXRQChr11g0334581	1.0752E+02	2.3500E+01	7.0500E-01	1.4665E+01	7.5173E-03
HanXRQChr11g0348661	2.4312E+01	2.3800E+01	5.9500E+00	5.1907E+00	7.5173E-03
HanXRQChr05g0145311	1.6236E+00	2.3200E+01	3.4800E+00	4.8005E-01	7.5258E-03
HanXRQChr10g0278811	3.4110E+02	2.6100E+01	-6.2640E+00	6.5928E+01	7.5287E-03
HanXRQChr12g0356331	3.2430E+01	2.4500E+01	-8.3300E+00	8.0876E+00	7.5287E-03
HanXRQChr14g0430181	4.9521E+01	2.3100E+01	2.7720E+00	8.2924E+00	7.5315E-03
HanXRQChr14g0449421	7.4026E+01	2.5200E+01	-6.8040E+00	1.1342E+01	7.5315E-03
HanXRQChr13g0414561	7.1031E+01	2.4000E+01	1.9200E+00	4.9612E+00	7.5343E-03
HanXRQChr01g0024851	2.0334E+01	2.2800E+01	-9.1200E-01	5.4721E+00	7.5343E-03
HanXRQChr09g0273241	4.1152E+00	2.4100E+01	-7.4710E+00	8.3266E-01	7.5400E-03
HanXRQChr10g0282621	6.7449E+01	2.2800E+01	-4.5600E+00	2.0663E+01	7.5400E-03
HanXRQChr00c0126g0571831	1.4509E+00	2.1500E+01	-1.0750E+00	4.2446E-01	7.5429E-03
HanXRQChr10g0296901	2.5224E+00	2.4100E+01	3.1330E+00	8.7438E-01	7.5471E-03
HanXRQChr06g0181001	3.1121E+01	2.3400E+01	2.1060E+00	3.4973E+00	7.5486E-03
HanXRQChr16g0511801	1.1654E+00	2.3100E+01	4.8510E+00	5.4231E-01	7.5486E-03
HanXRQChr04g0100551	3.3021E+01	2.2700E+01	-9.9880E+00	6.6595E+00	7.5514E-03
HanXRQChr06g0172701	1.7831E+01	2.6700E+01	-2.4030E+00	2.7848E+00	7.5528E-03
HanXRQChr16g0518041	3.4379E+00	2.3100E+01	2.3100E+00	6.4334E-01	7.5599E-03
HanXRQChr05g0132971	7.3924E+01	2.1800E+01	-5.8860E+00	1.8927E+01	7.5656E-03
HanXRQChr08g0235101	3.3186E+01	2.1600E+01	1.5120E+00	3.6071E+00	7.5670E-03
HanXRQChr04g0094691	4.0005E+00	2.5000E+01	4.5000E+00	1.6166E+00	7.5670E-03
HanXRQChr11g0335361	1.1104E+01	2.6500E+01	4.2400E+00	5.0296E+00	7.5670E-03
HanXRQChr01g0013661	7.0655E-02	2.4000E+01	1.2000E+01	8.3890E-02	7.5741E-03
HanXRQChr11g0339391	4.1946E+02	2.3300E+01	9.3200E+00	1.2502E+02	7.5755E-03
HanXRQChr10g0292221	1.9185E+01	2.5000E+01	-1.0750E+01	3.2268E+00	7.5841E-03
HanXRQChr02g0038941	4.6374E+00	2.3400E+01	-3.0420E+00	5.6568E+00	7.5869E-03
HanXRQChr06g0176841	7.3381E+00	2.1200E+01	8.4800E+00	1.1680E+00	7.5883E-03
HanXRQChr10g0301231	1.2393E+01	2.3200E+01	-1.0440E+01	1.8947E+00	7.5883E-03
HanXRQChr09g0257131	4.0003E+00	2.5700E+01	-7.1960E+00	9.6418E-01	7.5912E-03
HanXRQChr15g0465981	9.1313E-01	2.4600E+01	2.4600E+00	8.1932E-01	7.5968E-03
HanXRQChr01g0018861	3.4063E+00	2.6800E+01	1.2864E+01	8.7624E-01	7.5968E-03
HanXRQChr13g0412931	3.2415E+00	2.5300E+01	-9.8670E+00	5.8616E-01	7.5968E-03
HanXRQChr05g0142161	1.8386E+01	2.3900E+01	5.2580E+00	2.8547E+00	7.5997E-03
HanXRQChr14g0451791	6.9376E+00	2.5700E+01	-1.2079E+01	1.2152E+00	7.6054E-03
HanXRQChr08g0219271	3.3566E-01	2.2100E+01	-1.1050E+00	2.0955E-01	7.6054E-03
HanXRQChr02g0046541	4.8868E+00	2.4100E+01	1.1568E+01	8.3413E-01	7.6054E-03
HanXRQChr03g0078141	1.5851E+00	2.2700E+01	-7.4910E+00	2.2149E+00	7.6054E-03
HanXRQChr06g0182611	8.4342E+00	2.1700E+01	3.9060E+00	1.4535E+00	7.6068E-03
HanXRQChr09g0266721	1.4574E+02	2.5600E+01	1.1776E+01	1.2268E+01	7.6110E-03
HanXRQChr04g0107821	1.0293E+01	2.4300E+01	-1.0935E+01	1.9667E+00	7.6125E-03
HanXRQChr01g0002661	1.4992E+00	2.5500E+01	-1.0455E+01	4.4878E-01	7.6167E-03
HanXRQChr09g0240771	2.1590E+00	2.2600E+01	5.8760E+00	6.9917E-01	7.6181E-03
HanXRQChr14g0430341	1.9486E+00	2.5300E+01	-8.6020E+00	7.4217E-01	7.6181E-03
HanXRQChr13g0421921	2.4160E+00	2.2800E+01	-1.0944E+01	1.2411E+00	7.6196E-03
HanXRQChr03g0084271	2.0429E+00	2.5200E+01	3.0240E+00	8.8331E-01	7.6196E-03
HanXRQChr16g0519341	2.0903E+01	2.0700E+01	-1.6560E+00	1.9699E+00	7.6224E-03
HanXRQChr13g0396281	1.5401E+02	2.3500E+01	-7.7550E+00	4.2055E+01	7.6238E-03
HanXRQChr08g0212081	1.4107E+00	2.7600E+01	4.6920E+00	5.4398E-01	7.6252E-03
HanXRQChr05g0137541	5.2183E-01	2.6600E+01	-7.7140E+00	3.5643E-01	7.6252E-03
HanXRQChr05g0151991	1.7480E+00	2.3700E+01	1.1139E+01	8.8189E-01	7.6267E-03
HanXRQChr05g0154641	1.4368E+01	2.2200E+01	-4.4400E+00	2.3682E+00	7.6281E-03
HanXRQChr05g0132851	4.0429E+01	2.2100E+01	1.5470E+00	5.4096E+00	7.6281E-03
HanXRQChr03g0075251	7.3935E+01	2.4500E+01	2.2050E+00	7.3956E+00	7.6338E-03
HanXRQChr17g0568181	8.1428E+00	2.3700E+01	-1.0902E+01	2.5566E+00	7.6352E-03
HanXRQChr05g0144031	3.1760E+00	2.0600E+01	3.9140E+00	6.6804E-01	7.6409E-03
HanXRQChr06g0182581	2.2706E+00	2.3100E+01	3.0030E+00	7.2243E-01	7.6437E-03
HanXRQChr01g0029561	2.2944E+01	2.6000E+01	-7.2800E+00	5.8032E+00	7.6437E-03
HanXRQChr04g0099481	8.5361E-02	2.0600E+01	2.0600E-01	8.1246E-02	7.6522E-03
HanXRQChr10g0286571	3.8540E-01	2.0600E+01	-2.0600E+00	1.8655E-01	7.6522E-03
HanXRQChr06g0171411	2.6137E-01	2.2300E+01	-1.0927E+01	1.3760E-01	7.6536E-03
HanXRQChr15g0490521	3.0694E+00	2.4600E+01	1.1808E+01	6.7116E-01	7.6565E-03
HanXRQChr16g0510911	1.0519E+01	2.4700E+01	-1.0374E+01	2.2057E+00	7.6565E-03
HanXRQChr06g0171101	1.2094E+01	2.7400E+01	1.2604E+01	1.7447E+00	7.6593E-03
HanXRQChr08g0231631	2.1326E+01	2.5900E+01	-8.5470E+00	2.1838E+00	7.6650E-03
HanXRQChr11g0348741	6.0989E+00	2.2400E+01	4.9280E+00	1.0853E+00	7.6678E-03
HanXRQChr13g0407151	6.0046E-01	2.4400E+01	-6.1000E+00	2.8999E-01	7.6707E-03
HanXRQChr15g0480321	4.1685E-01	2.5100E+01	1.1797E+01	1.9275E-01	7.6735E-03
HanXRQChr08g0209771	9.0269E-01	2.6100E+01	6.2640E+00	3.6677E-01	7.6735E-03
HanXRQChr10g0286171	7.4096E+00	2.6200E+01	6.5500E+00	2.4540E+00	7.6735E-03
HanXRQChr13g0418281	1.6521E+02	2.3800E+01	-9.5200E+00	2.7844E+01	7.6749E-03
HanXRQChr05g0162001	1.7591E+02	2.4000E+01	-9.6000E+00	4.4823E+01	7.6806E-03
HanXRQChr01g0000541	2.3935E+00	2.1100E+01	4.2200E-01	6.7402E-01	7.6820E-03
HanXRQChr01g0012911	9.1502E+01	2.6900E+01	-6.7250E+00	1.5880E+01	7.6877E-03
HanXRQChr14g0450591	4.1407E-01	2.2600E+01	0.0000E+00	2.0997E-01	7.6906E-03
HanXRQChr05g0143741	3.3841E+01	2.5200E+01	-1.0836E+01	1.5129E+01	7.6962E-03
HanXRQChr09g0259241	5.0203E+01	2.6100E+01	1.1745E+01	6.7188E+00	7.6977E-03
HanXRQChr15g0464391	5.3400E+01	2.6700E+01	9.3450E+00	8.1309E+00	7.7048E-03
HanXRQChr11g0324601	5.3151E+00	2.5700E+01	-1.1822E+01	1.6118E+00	7.7062E-03
HanXRQChr06g0179341	1.4853E-01	2.1700E+01	1.9530E+00	8.9929E-02	7.7076E-03
HanXRQChr12g0380001	1.1083E+01	2.5700E+01	-1.1308E+01	1.7677E+00	7.7090E-03
HanXRQChr01g0015571	1.5162E+00	2.2200E+01	-1.0656E+01	4.0495E-01	7.7133E-03
HanXRQChr12g0354771	5.3177E+00	2.1100E+01	0.0000E+00	1.0789E+00	7.7133E-03
HanXRQChr01g0004641	1.8721E+01	2.3100E+01	6.9300E+00	2.2180E+00	7.7161E-03
HanXRQChr10g0316341	5.5701E+00	2.6400E+01	-9.7680E+00	8.9130E-01	7.7161E-03
HanXRQChr10g0286991	4.2834E+01	2.2300E+01	5.1290E+00	1.0648E+01	7.7161E-03
HanXRQChr14g0441441	3.9437E+00	2.4400E+01	6.5880E+00	1.0713E+00	7.7175E-03
HanXRQChr06g0164781	1.9698E-01	2.3200E+01	3.0160E+00	1.2497E-01	7.7175E-03
HanXRQChr09g0268521	4.1256E+00	2.1800E+01	3.9240E+00	6.0807E-01	7.7218E-03
HanXRQChr13g0419201	3.0246E+00	2.5500E+01	-8.9250E+00	6.3259E-01	7.7218E-03
HanXRQChr08g0210051	7.9262E+01	2.6400E+01	1.1880E+01	1.6678E+01	7.7232E-03
HanXRQChr08g0216541	5.1852E+01	2.2100E+01	-9.2820E+00	9.0343E+00	7.7232E-03
HanXRQChr16g0516891	6.6189E-01	2.3500E+01	1.0340E+01	2.8894E-01	7.7275E-03
HanXRQChr14g0443721	2.1615E+01	2.3500E+01	-9.6350E+00	7.4324E+00	7.7275E-03
HanXRQChr05g0151891	2.1808E+01	2.5200E+01	-9.8280E+00	1.0042E+01	7.7275E-03
HanXRQChr02g0059301	1.1089E-01	2.3200E+01	4.8720E+00	1.1539E-01	7.7332E-03
HanXRQChr14g0456911	7.0288E+00	2.4700E+01	1.9760E+00	1.1436E+00	7.7360E-03
HanXRQChr14g0438031	1.7874E+00	2.5900E+01	6.9930E+00	8.4577E-01	7.7360E-03
HanXRQChr17g0549071	1.3028E+01	2.7600E+01	-5.7960E+00	1.8037E+00	7.7431E-03
HanXRQChr04g0121641	1.8514E-01	2.4000E+01	9.6000E-01	1.3651E-01	7.7445E-03
HanXRQChr13g0397071	8.4102E+00	2.3400E+01	7.7220E+00	2.3936E+00	7.7445E-03
HanXRQChr09g0251731	3.9742E-01	2.6400E+01	-9.2400E+00	2.5661E-01	7.7445E-03
HanXRQChr05g0147401	3.3595E+00	2.2500E+01	2.4750E+00	8.4260E-01	7.7488E-03
HanXRQChr14g0462451	1.5949E+01	2.1600E+01	1.2960E+00	5.2693E+00	7.7502E-03
HanXRQChr13g0391011	6.6010E+00	2.2400E+01	8.2880E+00	1.0471E+00	7.7502E-03
HanXRQChr13g0407931	1.5783E+01	2.6900E+01	1.0491E+01	2.4827E+00	7.7559E-03
HanXRQChr15g0493751	3.8139E+01	2.4800E+01	8.1840E+00	3.6429E+00	7.7559E-03
HanXRQChr03g0091111	1.9719E+01	2.4300E+01	-9.9630E+00	6.5925E+00	7.7587E-03
HanXRQChr09g0255021	4.6904E+01	2.4600E+01	5.9040E+00	5.5650E+00	7.7587E-03
HanXRQChr13g0400431	8.5073E-01	2.1800E+01	1.9620E+00	2.0315E-01	7.7616E-03
HanXRQChr09g0253121	1.4013E+01	2.7800E+01	1.3066E+01	1.9318E+00	7.7630E-03
HanXRQChr04g0102681	3.6311E-01	2.6700E+01	-1.1748E+01	1.0874E-01	7.7644E-03
HanXRQChr16g0510121	8.8987E-01	2.4000E+01	2.6400E+00	2.4484E-01	7.7687E-03
HanXRQChr14g0460951	1.1421E+01	2.3100E+01	6.4680E+00	5.4192E+00	7.7701E-03
HanXRQChr08g0213241	1.9697E+01	2.3600E+01	-1.1800E+01	2.9782E+00	7.7701E-03
HanXRQChr16g0521741	2.4524E+01	2.5900E+01	-1.1914E+01	5.9155E+00	7.7701E-03
HanXRQChr12g0377421	1.0282E+02	2.4300E+01	-9.4770E+00	6.7630E+01	7.7729E-03
HanXRQChr08g0209881	3.1350E-01	2.2900E+01	9.1600E-01	1.3388E-01	7.7758E-03
HanXRQChr12g0365801	9.3583E+00	2.4800E+01	-9.9200E+00	2.0150E+00	7.7772E-03
HanXRQChr13g0396761	4.1959E-01	2.3700E+01	-1.4220E+00	5.1384E-01	7.7814E-03
HanXRQChr03g0080241	2.1097E+00	2.6200E+01	5.2400E+00	1.0714E+00	7.7814E-03
HanXRQChr12g0364641	1.9316E+00	2.2500E+01	9.0000E+00	4.9766E-01	7.7829E-03
HanXRQChr01g0009221	6.3825E+01	2.4900E+01	7.2210E+00	1.5199E+01	7.7829E-03
HanXRQChr12g0368891	3.8939E+01	2.3400E+01	-1.1466E+01	4.1189E+00	7.7843E-03
HanXRQChr13g0423071	1.0575E+00	2.2500E+01	2.2500E-01	5.1510E-01	7.7843E-03
HanXRQChr16g0519111	1.6762E+02	2.2500E+01	-8.3250E+00	3.8691E+01	7.7843E-03
HanXRQChr12g0385661	1.9206E+00	2.4800E+01	6.4480E+00	1.0396E+00	7.7899E-03
HanXRQChr13g0391551	6.4614E+00	2.3200E+01	-8.8160E+00	1.0605E+00	7.7999E-03
HanXRQChr14g0436721	1.7815E+01	2.2100E+01	-6.1880E+00	4.4694E+00	7.8070E-03
HanXRQChr12g0385801	1.1214E+01	2.2000E+01	-7.2600E+00	2.4223E+00	7.8084E-03
HanXRQChr08g0228631	2.5659E+00	2.2900E+01	3.2060E+00	6.1533E-01	7.8098E-03
HanXRQChr07g0186761	5.4895E+01	2.4100E+01	1.1086E+01	1.2494E+01	7.8098E-03
HanXRQChr09g0258281	1.8450E+00	2.6000E+01	-8.8400E+00	6.4984E-01	7.8183E-03
HanXRQChr17g0552281	5.8434E-01	2.1700E+01	5.4250E+00	1.9372E-01	7.8212E-03
HanXRQChr14g0455041	7.7966E-01	2.1700E+01	1.7360E+00	2.4879E-01	7.8269E-03
HanXRQChr03g0078011	1.4781E+02	2.2700E+01	2.7240E+00	2.1507E+01	7.8269E-03
HanXRQChr04g0109901	1.1196E+00	2.3800E+01	-5.2360E+00	4.9872E-01	7.8283E-03
HanXRQChr06g0171211	2.6014E+01	2.3000E+01	1.0120E+01	1.8967E+01	7.8283E-03
HanXRQChr14g0446191	4.9973E+01	2.1700E+01	-4.7740E+00	7.2463E+00	7.8297E-03
HanXRQChr15g0467271	8.2345E+00	2.4400E+01	1.0736E+01	2.3070E+00	7.8297E-03
